Email Text,Label
Final Warning: Your storage is full on Facebook. Upgrade immediately or lose files: http://netflix-billing-update-alert.net/login?id=28511,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.dropbox.com,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.bankofamerica.com,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.paypal.com/signin,legitimate
Your reservation at Zoom has been confirmed for 9:45 PM. View details here: https://www.dropbox.com,legitimate
Action Required: Update your billing information for Dropbox to avoid service interruption: http://amazon-giftcard-promotions.net?id=35310,phishing
Final Warning: Your storage is full on Zoom. Upgrade immediately or lose files: http://login.secure-bank-login.xyz?id=17097,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://update-credential-zoom.org?id=77665,phishing
Your monthly energy statement for Best Buy is now available. Log in to view: https://www.chase.com,legitimate
"Hi Linda, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Your payroll details need verification. Please update your bank details on the portal: https://paypal-security-verification-portal.org?id=25889,phishing
Here are the tickets for your flight DL537 to Sydney. Have a great trip!,legitimate
Critical security patch required for your computer. Click to download the update: http://irs-tax-refund-claim.gov.us/portal?id=13907,phishing
Critical security patch required for your computer. Click to download the update: http://irs-tax-refund-claim.gov.us/portal?id=83498,phishing
Attention: Win 4303 worth of Bitcoin by clicking on our promotional link: http://apple-id-recovery-support.info?id=23096,phishing
"Hi David, I've shared the document 'Marketing Campaign' with you. Please review and leave comments.",legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://wallet-connect-ledger.com/restore?id=84548,phishing
Your subscription to Dropbox has auto-renewed. View your receipt: https://ledger.com,legitimate
Your weekly digest from Apple is ready. Here are your top recommendations for this week.,legitimate
"Security Alert: Someone has requested a password change for your Netflix ID. If not you, secure your account at http://dropbox-storage-upgrade-deal.co?id=22328",phishing
Critical security patch required for your computer. Click to download the update: https://paypal-security-verification-portal.org?id=21602,phishing
Your package from DHL could not be delivered due to incorrect address. Update details: https://paypal-security-verification-portal.org?id=65383,phishing
Your weekly digest from Amazon is ready. Here are your top recommendations for this week.,legitimate
"Dear customer, your card ending in 9421 has been blocked. Call support or login here: http://update-credential-zoom.org?id=34289",phishing
Action Required: Update your billing information for LinkedIn to avoid service interruption: http://dhl-package-tracking-update.com/status?id=93496,phishing
Your payroll details need verification. Please update your bank details on the portal: http://amazon-giftcard-promotions.net?id=23207,phishing
Your reservation at Microsoft 365 has been confirmed for 9:30 PM. View details here: https://www.irs.gov,legitimate
Your weekly digest from Dropbox is ready. Here are your top recommendations for this week.,legitimate
Congratulations! You won a iPad Air from Amazon. Click here to claim your reward: http://drive-google-sharing-view.com?id=73508,phishing
Your monthly energy statement for Target is now available. Log in to view: https://www.paypal.com/signin,legitimate
Your package from Amazon Logistics could not be delivered due to incorrect address. Update details: http://irs-tax-refund-claim.gov.us/portal?id=18568,phishing
Thank you for your order at Amazon. Your order number is #2265 and will ship soon.,legitimate
Reminder: Your appointment with Dr. Jessica is scheduled for 6:15 PM.,legitimate
Critical security patch required for your computer. Click to download the update: http://login.secure-bank-login.xyz?id=42783,phishing
"Hi Linda, I've shared the document 'Database Migration' with you. Please review and leave comments.",legitimate
Your reservation at Apple has been confirmed for 4:30 AM. View details here: https://www.bankofamerica.com,legitimate
Action Required: Update your billing information for Google to avoid service interruption: http://verify-bankofamerica.co/signin?id=43489,phishing
Your package from USPS could not be delivered due to incorrect address. Update details: http://irs-tax-refund-claim.gov.us/portal?id=14061,phishing
Thank you for your order at Walmart. Your order number is #7430 and will ship soon.,legitimate
Thank you for your order at Best Buy. Your order number is #4419 and will ship soon.,legitimate
Action Required: Update your billing information for Dropbox to avoid service interruption: http://update-credential-zoom.org?id=46733,phishing
Here is the project update for the Database Migration sprint. Let me know your thoughts by EOD.,legitimate
"Hi John, I've shared the document 'Sales Review' with you. Please review and leave comments.",legitimate
"Dear customer, your card ending in 3645 has been blocked. Call support or login here: http://dropbox-storage-upgrade-deal.co?id=82793",phishing
Action Required: Update your billing information for Facebook to avoid service interruption: https://microsoft365-password-reset.xyz/update?id=26519,phishing
Here are the tickets for your flight UA617 to London. Have a great trip!,legitimate
"Hi, just reminding you about our meeting tomorrow at 3:00 PM. Let me know if you can make it.",legitimate
Final Warning: Your storage is full on Amazon. Upgrade immediately or lose files: http://netflix-billing-update-alert.net/login?id=66343,phishing
Attention: Win 1481 worth of Bitcoin by clicking on our promotional link: http://update-credential-zoom.org?id=53947,phishing
"Dear customer, your card ending in 6568 has been blocked. Call support or login here: http://dropbox-storage-upgrade-deal.co?id=87837",phishing
Invoice INV-845007 for 3985 is overdue. View statement and pay now: http://wallet-connect-ledger.com/restore?id=39929,phishing
Your account statement for Chase Bank is ready. Login to your secure portal to download.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://signin-facebook-account-alert.net?id=48891,phishing
"Hi Jessica, I've shared the document 'Database Migration' with you. Please review and leave comments.",legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://secure-chase-login-auth.com/verify?id=48469,phishing
"Hi, can you send over the slides for the Product Launch presentation before our call?",legitimate
You have received a tax refund of 4422 USD. Submit your details to claim: http://signin-facebook-account-alert.net?id=77414,phishing
You have received a tax refund of 435 USD. Submit your details to claim: http://login.secure-bank-login.xyz?id=91438,phishing
"Security Alert: Someone has requested a password change for your Apple ID. If not you, secure your account at http://secure-chase-login-auth.com/verify?id=82562",phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://update-credential-zoom.org?id=94491,phishing
Thank you for your order at eBay. Your order number is #7739 and will ship soon.,legitimate
Welcome to the LinkedIn team! Here is the onboarding document to get you started.,legitimate
Reminder: Your appointment with Dr. Linda is scheduled for 9:15 AM.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://login.secure-bank-login.xyz?id=91314,phishing
Your subscription to LinkedIn has auto-renewed. View your receipt: https://www.dhl.com/en/express/tracking,legitimate
Invoice INV-584818 for 1714 is overdue. View statement and pay now: http://dhl-package-tracking-update.com/status?id=55289,phishing
Invoice INV-986521 for 1441 is overdue. View statement and pay now: http://wallet-connect-ledger.com/restore?id=52136,phishing
